num_rules,average_rule_len,average_rule_usage,proportional_terminal_char,spam
85,5.42353,3.52941,0.533623,0
256,4.85156,4.01172,0.379227,0
312,4.86538,4.21154,0.339921,0
26,5.26923,3.11538,0.59854,0
112,5.16071,3.75893,0.465398,0
180,5.18333,3.97222,0.426581,0
8,9.875,2.75,0.822785,0
40,6.375,3.375,0.627451,0
153,5.26144,3.94118,0.440994,0
118,5.16102,3.66949,0.482759,0
523,4.98662,4.74952,0.248083,0
1184,5.14358,5.12247,0.198522,0
216,4.72222,3.96759,0.371569,0
238,4.9958,4.14706,0.370059,0
164,5.13415,3.79878,0.454869,0
82,5.12195,3.45122,0.521429,0
109,5.33945,3.50459,0.530928,0
139,5.2446,3.94964,0.437586,0
202,5.13366,4.08911,0.398264,0
272,4.94118,4.13235,0.366071,0
71,6,3.66197,0.556338,0
254,4.67717,4,0.358586,0
12,7.33333,2.83333,0.75,0
188,5.06915,4.06915,0.394544,0
3,10,2.33333,0.866667,0
193,4.90155,3.88601,0.411205,0
87,5.45977,3.62069,0.52,0
200,5.07,4.01,0.406312,0
59,5.49153,3.49153,0.546296,0
192,4.95312,3.94792,0.404837,0
105,5.24762,3.8,0.466425,0
380,4.82632,4.22895,0.330971,0
117,5.59829,3.89744,0.482443,0
48,5.95833,3.47917,0.583916,0
129,4.95349,3.63566,0.467919,0
85,5.98824,3.78824,0.534381,0
178,5.13483,3.9382,0.42779,0
8,9.75,2.75,0.820513,0
109,5.15596,3.6789,0.480427,0
210,5.58095,4.32381,0.404437,0
15,6.93333,3,0.711538,0
159,5.08176,3.87421,0.434406,0
197,4.94416,3.93909,0.405544,0
96,5.41667,3.67708,0.505769,0
167,5.2994,4.02395,0.429379,0
10,9.4,2.8,0.808511,0
276,5.22464,4.30435,0.367545,0
304,5.06908,4.27961,0.353018,0
14,7.42857,3,0.730769,0
88,6.07955,3.90909,0.521495,0
37,6.10811,3.2973,0.623894,0
136,5.08088,3.75,0.458755,0
66,5.92424,3.5303,0.57289,0
154,5.16234,3.93506,0.431447,0
174,5.24713,4.11494,0.406353,0
240,5,4.07917,0.384167,0
77,5.28571,3.46753,0.53317,0
42,6.14286,3.28571,0.627907,0
230,5.13043,4.11304,0.39322,0
215,5.1907,4.33953,0.356631,0
90,4.82222,3.44444,0.493088,0
14,7.92857,3,0.747748,0
677,5.29099,4.9483,0.253769,0
109,5.34862,3.77064,0.48199,0
118,5.32203,3.82203,0.469745,0
21,7.33333,3.2381,0.694805,0
122,5.36885,3.68033,0.500763,0
34,7.08824,3.58824,0.634855,0
614,4.73127,4.57655,0.244062,0
418,4.8134,4.36842,0.300199,0
102,5.38235,3.67647,0.502732,0
61,5.95082,3.59016,0.564738,0
42,6.35714,3.45238,0.614232,0
201,5.03483,3.96517,0.411067,0
88,6.07955,3.90909,0.521495,0
154,5.16234,3.93506,0.431447,0
188,4.90426,3.96809,0.394794,0
163,5.22086,4,0.425382,0
16,8.1875,3.125,0.740458,0
12,7.75,2.83333,0.763441,0
222,5.04955,4.13514,0.379126,0
240,5,4.07917,0.384167,0
108,5.16667,3.63889,0.489247,0
13,7.53846,2.92308,0.744898,0
152,5.34211,3.94079,0.449507,0
156,5.39103,4.09615,0.425684,0
201,5.03483,3.96517,0.411067,0
96,5.51042,3.72917,0.504726,0
127,5.29134,3.85827,0.459821,0
51,5.76471,3.23529,0.612245,0
145,4.97241,3.8,0.436893,0
62,6.08065,3.58065,0.575597,0
987,4.94022,4.97974,0.194422,0
58,6.25862,3.48276,0.603306,0
48,6.08333,3.375,0.609589,0
250,5.088,4.16,0.378931,0
355,5.06479,4.43099,0.322581,0
490,4.56531,4.28571,0.280286,0
45,6.06667,3.33333,0.615385,0
1136,4.73415,4.91373,0.173299,0
650,4.83692,4.56615,0.262723,0
295,4.91186,4.22712,0.342995,0
54,6.62963,3.74074,0.586592,0
40,7.1,3.475,0.651408,0
9,8.77778,2.77778,0.797468,0
128,5.03125,3.70312,0.462733,0
13,7.53846,3,0.734694,0
79,5.48101,3.55696,0.533487,0
89,5.47191,3.60674,0.523614,0
406,5.17241,4.59113,0.305714,0
175,5.17714,3.94286,0.431567,0
211,4.95735,4.01422,0.391969,0
419,5.14081,4.54415,0.310585,0
12,12.25,3.5,0.795918,0
220,4.9,3.97273,0.393321,0
92,5.59783,3.80435,0.499029,0
67,6.25373,3.70149,0.568019,0
37,5.97297,3.2973,0.615385,0
575,5.05043,4.75652,0.256198,0
177,5.16384,3.89266,0.439825,0
23,7.21739,3.30435,0.680723,0
375,5.07733,4.46933,0.316702,0
169,5.1716,3.90533,0.438215,0
38,6.26316,3.39474,0.617647,0
154,4.81169,3.80519,0.417004,0
99,5.30303,3.66667,0.497143,0
982,5.10489,4.98065,0.220227,0
97,5.45361,3.57732,0.52741,0
311,5.03859,4.33762,0.337588,0
259,5.23166,4.30888,0.367528,0
73,5.34247,3.57534,0.517949,0
39,6.25641,3.4359,0.610656,0
354,4.90678,4.38983,0.309154,0
110,5.18182,3.59091,0.5,0
116,5.13793,3.74138,0.466443,0
52,5.92308,3.5,0.577922,0
50,5.7,3.54,0.554386,0
29,6.44828,3.13793,0.668449,0
77,5.44156,3.46753,0.546539,0
115,5.66087,3.87826,0.491551,0
39,6.48718,3.53846,0.608696,0
82,5.95122,3.78049,0.532787,0
35,6.28571,3.31429,0.631818,0
60,5.86667,3.81667,0.519886,0
52,6.71154,3.78846,0.584527,0
181,5.18785,3.93923,0.43344,0
53,5.92453,3.33962,0.605096,0
56,5.57143,3.35714,0.576923,0
205,5.09756,4.03415,0.404785,0
257,4.89105,4.08949,0.368337,0
91,5.69231,3.62637,0.53861,0
48,5.70833,3.25,0.605839,0
100,5.27,3.52,0.521822,0
79,5.3038,3.60759,0.508353,0
62,5.72581,3.5,0.56338,0
37,6.24324,3.45946,0.606061,0
125,5.416,3.824,0.478582,0
359,4.69638,4.17827,0.32325,0
103,5.53398,3.83495,0.487719,0
251,5.15139,4.30279,0.358855,0
127,5.20472,3.70079,0.481089,0
71,5.12676,3.35211,0.541209,0
257,4.89105,4.08949,0.368337,0
251,4.69323,3.95219,0.370968,0
10,8.9,3.1,0.764045,0
25,5.2,3.04,0.607692,0
49,6.20408,3.55102,0.588816,0
82,5.20732,3.4878,0.522248,0
119,5.13445,3.78992,0.456628,0
221,4.37104,3.71041,0.379917,0
190,4.94211,3.89474,0.414271,0
19,7.84211,3.10526,0.731544,0
127,4.76378,3.6063,0.452893,0
83,5.71084,3.6988,0.527426,0
4,13.25,2.5,0.886792,0
58,6.32759,3.58621,0.591281,0
62,5.59677,3.48387,0.556196,0
103,5.07767,3.58252,0.491396,0
238,4.36975,3.81092,0.356731,0
18,8.22222,3.11111,0.743243,0
98,5.19388,3.82653,0.455796,0
684,4.92105,4.70906,0.246286,0
80,5.3375,3.675,0.498829,0
99,5.38384,3.62626,0.512195,0
156,4.87179,3.62821,0.460526,0
50,6.48,3.66,0.589506,0
212,5.17925,4.13208,0.395264,0
63,6.12698,3.55556,0.582902,0
39,5.97436,3.33333,0.609442,0
19,6.84211,3.10526,0.692308,0
29,6.86207,3.41379,0.648241,0
135,5.51111,3.93333,0.467742,0
72,5.75,3.55556,0.555556,0
270,4.86296,4.17037,0.348058,0
91,5.3956,3.68132,0.503055,0
233,4.64378,3.85408,0.385397,0
23,6.86957,3.08696,0.696203,0
60,5.41667,3.5,0.538462,0
10,9.5,2.8,0.810526,0
68,5.5,3.39706,0.564171,0
424,4.9033,4.34198,0.318422,0
119,5.09244,3.80672,0.448845,0
80,5.175,3.5375,0.509662,0
73,5.43836,3.49315,0.541562,0
145,5.69655,4.07586,0.460048,0
380,4.75526,4.22368,0.322081,0
9,8.77778,2.77778,0.797468,0
380,4.87368,4.42105,0.298056,0
16,6.6875,3.0625,0.691589,0
194,4.61856,3.70619,0.414062,0
25,7.16,3.28,0.681564,0
142,4.88732,3.59859,0.4683,0
80,5.2875,3.725,0.484634,0
297,4.94276,4.18519,0.355586,0
129,4.85271,3.67442,0.448882,0
84,5.41667,3.55952,0.527473,0
144,5.55556,4,0.46,0
47,6.29787,3.44681,0.611486,0
113,5.25664,3.69027,0.488215,0
149,5.48322,3.94631,0.462668,0
136,5.19118,3.74265,0.471671,0
81,5.60494,3.7037,0.517621,0
237,4.90717,3.91139,0.406707,0
85,5.24706,3.52941,0.517937,0
38,5.26316,3.07895,0.605,0
175,5.00571,3.86857,0.426941,0
70,5.48571,3.54286,0.536458,0
34,6.47059,3.20588,0.659091,0
266,4.82707,4.14286,0.34891,0
434,4.9977,4.42166,0.315353,0
93,5.34409,3.51613,0.529175,0
191,4.45026,3.67539,0.398824,0
52,5.94231,3.32692,0.608414,0
141,5.34043,3.86525,0.463479,0
194,5.17526,4.05155,0.410359,0
57,6,3.54386,0.576023,0
15,7.93333,3.2,0.722689,0
29,6.7931,3.2069,0.675127,0
286,4.91958,4.13287,0.363184,0
53,6.07547,3.41509,0.602484,0
74,5.43243,3.67568,0.507463,0
23,7.56522,3.52174,0.666667,0
25,7.64,3.32,0.696335,0
197,5.14213,4.01523,0.413623,0
30,7.43333,3.46667,0.668161,0
181,5.34807,4.13812,0.413223,0
45,6.28889,3.35556,0.625442,0
676,4.84763,4.67604,0.241684,0
80,5.6625,3.5,0.558499,0
357,5.2437,4.63025,0.307692,0
51,5.68627,3.35294,0.586207,0
359,4.69638,4.17827,0.32325,0
337,5.02967,4.40653,0.322714,0
21,7.66667,3.33333,0.695652,0
220,4.56818,3.82727,0.381095,0
9,8.77778,2.77778,0.797468,0
72,5.25,3.51389,0.521164,0
84,5.53571,3.59524,0.531183,0
442,4.99095,4.48643,0.301451,0
87,5.57471,3.55172,0.542268,0
131,5.09924,3.83206,0.444611,0
23,6.69565,3.13043,0.681818,0
119,5.71429,4,0.475,0
48,6.25,3.6875,0.57,0
16,6.5,3,0.692308,0
201,4.8408,3.94527,0.391572,0
14,10.4286,3.42857,0.767123,0
158,5.56962,4.10759,0.442045,0
159,4.9434,3.83019,0.427481,0
294,4.7619,4.10544,0.347857,0
2,16.5,2,0.939394,0
22,7.45455,3.13636,0.713415,0
39,6,3.38462,0.602564,0
86,5.76744,3.72093,0.528226,0
138,5.34783,3.92754,0.452575,0
195,4.96923,3.92821,0.410733,0
60,5.8,3.48333,0.571839,0
43,5.93023,3.18605,0.631373,0
17,9.23529,3.23529,0.757962,0
92,5.51087,3.58696,0.530572,0
231,4.86147,4.00866,0.381122,0
90,5.36667,3.47778,0.538302,0
132,5.06061,3.80303,0.446108,0
296,5.13514,4.41216,0.335526,0
108,5.40741,3.75,0.491438,0
16,7.5,3.25,0.7,0
199,5.07035,4.07538,0.393459,0
181,4.8895,3.79558,0.428249,0
306,5.20588,4.54248,0.319523,0
73,5.56164,3.42466,0.564039,0
75,5.54667,3.50667,0.548077,0
83,5.77108,3.54217,0.559499,0
99,5.27273,3.62626,0.501916,0
76,5.27632,3.5,0.526185,0
151,5.21192,3.89404,0.444727,0
6,9.83333,2.66667,0.830508,0
53,5.50943,3.43396,0.558219,0
49,6.65306,3.4898,0.625767,0
106,5.21698,3.78302,0.466546,0
70,6.34286,3.77143,0.563063,0
7,12.1429,3,0.835294,0
95,5.4,3.70526,0.499025,0
26,6.34615,3.26923,0.642424,0
259,4.78378,4.07722,0.356739,0
77,5.42857,3.46753,0.545455,0
261,4.46743,3.84291,0.363636,0
9,8.77778,2.77778,0.797468,0
869,4.73188,4.82854,0.190905,0
228,4.82895,3.92982,0.393279,0
48,6.375,3.39583,0.624183,0
16,6.4375,2.9375,0.699029,0
129,5.20155,3.82946,0.456036,0
165,5.2303,4.09697,0.407879,0
49,6.65306,3.4898,0.625767,0
287,4.97909,4.23693,0.349895,0
133,5.56391,4.02256,0.456757,0
78,6.17949,3.71795,0.560166,0
321,5.17134,4.45483,0.331928,0
341,5.03519,4.43402,0.317997,0
76,5.89474,3.68421,0.544643,0
59,5.89831,3.69492,0.543103,0
24,6.75,3.08333,0.691358,0
117,5.49573,3.80342,0.489891,0
326,4.22086,3.89264,0.31468,0
95,5.37895,3.8,0.479452,0
101,5.0396,3.50495,0.502947,0
217,5.09677,4.19355,0.373418,0
176,5.125,3.99432,0.415743,0
9,8.77778,2.77778,0.797468,0
488,4.9959,4.49795,0.299836,0
227,4.93833,3.99559,0.393399,0
15,7.06667,2.93333,0.726415,0
463,4.97624,4.42333,0.312066,0
435,5.2046,4.70345,0.288428,0
189,4.7619,3.77778,0.416667,0
13,8.84615,3.15385,0.756522,0
143,5.15385,3.77622,0.46133,0
45,6.33333,3.42222,0.617544,0
16,8.8125,3.375,0.730496,0
49,6.20408,3.55102,0.588816,0
43,6.27907,3.39535,0.618519,0
16,8.4375,3.125,0.748148,0
153,5.18954,3.81699,0.457179,0
259,4.78378,4.07722,0.356739,0
225,5.20889,4.21778,0.382253,0
159,5.20126,3.88679,0.444982,0
151,4.81457,3.56291,0.467675,0
126,5.20635,3.73016,0.47561,0
155,4.80645,3.74839,0.428188,0
138,5.02174,3.74638,0.453102,0
170,5.12353,3.86471,0.440873,0
232,5.3319,4.21983,0.39612,0
162,5.0679,3.82716,0.442144,0
228,4.82895,3.92982,0.393279,0
18,7.61111,3.05556,0.729927,0
860,4.47791,4.45,0.229551,0
48,6.375,3.39583,0.624183,0
30,6.4,3.26667,0.645833,0
320,4.96563,4.35938,0.323474,0
867,4.45444,4.44637,0.226308,0
171,4.91813,3.90058,0.410226,0
71,5.08451,3.33803,0.540166,0
217,5.09677,4.19355,0.373418,0
144,5.09028,3.70833,0.46794,0
162,5.51235,4.05556,0.445689,0
85,5.72941,3.91765,0.49076,0
49,6.59184,3.67347,0.594427,0
247,5.31579,4.26721,0.385377,0
433,4.77136,4.29792,0.308809,0
41,5.7561,3.34146,0.59322,0
82,5.90244,3.54878,0.568182,0
163,5.10429,3.84663,0.442308,0
446,5.08296,4.62108,0.287605,0
320,4.85,4.19062,0.342139,0
167,5.20958,4.02994,0.418391,0
17,9.23529,3.23529,0.757962,0
387,4.83979,4.33333,0.311265,0
172,4.72093,3.6686,0.434729,0
251,5.14741,4.44223,0.331269,0
130,5.33077,3.90769,0.454545,0
150,5.1,3.93333,0.424837,0
122,5.2377,3.71311,0.482003,0
185,4.92432,3.92432,0.406147,0
97,5.54639,3.84536,0.486989,0
54,5.64815,3.31481,0.590164,0
38,6.26316,3.28947,0.634454,0
192,5.11458,4.06771,0.400204,0
46,6.45652,3.47826,0.616162,0
48,6.02083,3.45833,0.591696,0
131,5.25954,3.54962,0.515239,0
16,7.0625,3.0625,0.707965,0
522,5.01149,4.37165,0.327217,0
53,5.71698,3.33962,0.590759,0
368,5.22554,4.44565,0.340614,0
31,6.12903,3.25806,0.631579,0
90,5.5,3.8,0.490909,0
452,4.82301,4.35619,0.304128,0
33,7.21212,3.24242,0.689076,0
69,6.01449,3.62319,0.563855,0
174,4.91954,3.7931,0.432243,0
182,4.89011,3.89011,0.408989,0
267,4.95506,4.17228,0.359788,0
72,5.75,3.45833,0.572464,0
29,6.51724,3.17241,0.666667,0
196,4.82143,3.87245,0.404233,0
272,5.08456,4.22794,0.365148,0
68,5.57353,3.45588,0.559367,0
21,7.09524,2.95238,0.724832,0
165,5.24848,4.01818,0.424942,0
62,4.85484,3.27419,0.531561,0
184,5.09783,3.86413,0.438166,0
391,4.8977,4.37596,0.310705,0
4,14.25,2.75,0.877193,0
71,6.09859,3.64789,0.56582,0
325,4.99385,4.24,0.351201,0
10,9.5,2.8,0.810526,0
29,6.75862,3.34483,0.653061,0
111,5.14414,3.72072,0.471103,0
366,4.93716,4.37432,0.316547,0
38,6.18421,3.18421,0.646809,0
126,5.07143,3.84921,0.438185,0
321,5.05296,4.31776,0.343403,0
102,5.07843,3.71569,0.465251,0
33,7.21212,3.24242,0.689076,0
116,5.03448,3.68103,0.467466,0
35,4.71429,3.14286,0.545455,0
196,4.82143,3.87245,0.404233,0
59,6.01695,3.61017,0.566197,0
23,7.86957,3.30435,0.707182,0
18,7.72222,3.16667,0.719424,0
129,4.51938,3.49612,0.447684,0
62,4.85484,3.27419,0.531561,0
21,7.09524,2.95238,0.724832,0
127,5.28346,3.69291,0.490313,0
379,4.62797,4.2533,0.297035,0
210,5.23333,4.25714,0.377616,0
184,5.09783,3.86413,0.438166,0
186,4.83871,3.8871,0.403333,0
83,5.44578,3.61446,0.519912,0
66,6.62121,3.84848,0.569794,0
109,5.42202,3.84404,0.475465,0
209,4.63158,3.90431,0.372934,0
17,8.70588,2.94118,0.777027,0
168,4.64286,3.63095,0.433333,0
463,4.94168,4.58531,0.274476,0
67,5.47761,3.49254,0.544959,0
268,5.00373,4.07463,0.385533,0
16,7.5625,3,0.735537,0
84,5.54762,3.58333,0.534335,0
107,5.45794,3.83178,0.481164,0
281,5.02847,4.28114,0.347488,0
102,5.58824,3.78431,0.501754,0
183,4.81967,3.91803,0.394558,0
191,5.32984,4.17277,0.404715,0
21,6.66667,3.14286,0.678571,0
103,5.95146,3.99029,0.497553,0
91,5.24176,3.71429,0.48218,0
720,5.3,5.07361,0.231394,0
32,6,3.3125,0.614583,0
180,5.01111,3.98333,0.404656,0
144,5.50694,4,0.455233,0
100,5.68,3.7,0.524648,0
265,5.15472,4.28679,0.362372,0
147,4.97959,3.82993,0.431694,0
64,5.40625,3.42188,0.552023,0
103,5.49515,3.67961,0.512367,0
84,5.53571,3.61905,0.526882,0
85,5.38824,3.65882,0.50655,0
306,5.02941,4.38235,0.327485,0
100,5.75,3.84,0.506087,0
100,5.68,3.7,0.524648,0
15,8.06667,3.06667,0.743802,0
167,5.08982,3.83832,0.442353,0
114,5.50877,3.90351,0.47293,0
161,5.14907,3.70186,0.475271,0
245,4.75102,3.98367,0.371993,0
174,4.83333,3.75287,0.43044,0
216,5.25,4.20833,0.388889,0
55,5.96364,3.49091,0.582317,0
126,5.22222,3.7381,0.475684,0
103,5.51456,3.85437,0.482394,0
49,6.55102,3.46939,0.623053,0
102,5.27451,3.68627,0.490706,0
59,5.59322,3.38983,0.572727,0
25,6.88,3.32,0.662791,0
202,5.18317,4.01485,0.418338,0
99,5.55556,3.73737,0.507273,0
101,5.15842,3.57426,0.50096,0
161,5.14907,3.70186,0.475271,0
63,5.55556,3.36508,0.574286,0
216,5.25,4.20833,0.388889,0
634,4.70347,4.50946,0.253856,0
58,6.2069,3.67241,0.569444,0
18,6.83333,2.94444,0.715447,0
49,6.55102,3.46939,0.623053,0
104,5.36538,3.63462,0.508961,0
543,5.28177,4.95028,0.252092,0
509,5.21022,4.87623,0.256033,0
121,5.00826,3.78512,0.443894,0
199,4.86432,3.91457,0.400826,0
438,4.98174,4.60731,0.275894,0
437,5.20824,4.65217,0.29877,0
68,5.52941,3.61765,0.526596,0
8,10,2.75,0.825,0
138,5.33333,3.96377,0.444293,0
108,5.23148,3.77778,0.469027,0
15,6.86667,2.86667,0.728155,0
18,7.61111,3.27778,0.70073,0
266,4.58647,4.01128,0.343443,0
236,4.66102,4.05932,0.343636,0
201,5.01493,4.1592,0.37004,0
156,5.01923,3.83333,0.435504,0
314,4.9586,4.28981,0.336545,0
17,9.23529,3.23529,0.757962,0
170,4.81765,3.88824,0.400488,0
90,5.43333,3.73333,0.496933,0
49,6.12245,3.57143,0.58,0
391,4.88235,4.43734,0.295966,0
283,5.0424,4.25442,0.35459,0
34,6.91176,3.26471,0.67234,0
20,6.8,2.9,0.720588,0
22,6.90909,3.36364,0.657895,0
278,5.08993,4.28058,0.355477,0
269,4.7658,4.04461,0.361154,0
176,5.25568,4.11932,0.406486,0
168,5.35119,3.95238,0.448276,0
16,7.125,3.1875,0.692982,0
26,6,3.15385,0.641026,0
31,7.64516,3.41935,0.683544,0
93,5.24731,3.47312,0.528689,0
322,4.91615,4.24534,0.339861,0
102,5.43137,3.88235,0.469314,0
217,5.3318,4.25806,0.388937,0
152,5.32237,4,0.436341,0
395,4.95696,4.46835,0.300306,0
63,6.12698,3.55556,0.582902,0
8,10,2.75,0.825,0
67,5.91045,3.64179,0.55303,0
98,5.35714,3.59184,0.51619,0
185,4.98919,4.01622,0.39545,0
102,5.27451,3.71569,0.48513,0
173,5.33526,3.94798,0.447454,0
395,4.95696,4.46835,0.300306,0
68,5.26471,3.47059,0.530726,0
81,5.76543,3.5679,0.554604,0
294,4.89456,4.17347,0.351633,0
13,6.76923,3.07692,0.693182,0
126,5.29365,3.95238,0.442279,0
103,5.4466,3.72816,0.499109,0
232,4.79741,4.06034,0.362084,0
25,6.8,3.24,0.670588,0
266,4.82707,4.14286,0.34891,0
44,6.11364,3.29545,0.624535,0
29,6.10345,3.44828,0.59887,0
130,5.37692,3.94615,0.452074,0
44,5.84091,3.40909,0.587549,0
125,4.992,3.784,0.442308,0
292,4.66438,4.06507,0.342878,0
364,4.9478,4.37088,0.318712,0
203,5.42365,4.27586,0.396004,0
273,4.98168,4.18315,0.361029,0
286,5.1014,4.36014,0.34133,0
41,6.56098,3.43902,0.628253,0
17,9.23529,3.23529,0.757962,0
170,5.18824,3.94706,0.431973,0
120,5.28333,3.875,0.455836,0
141,5.25532,3.9078,0.446694,0
123,4.97561,3.6748,0.462418,0
171,5.16959,3.91228,0.436652,0
286,5.1014,4.36014,0.34133,0
157,4.81529,3.77707,0.42328,0
132,5.42424,3.86364,0.472067,0
51,6,3.2549,0.624183,0
26,6.46154,3.23077,0.654762,0
157,5.09554,3.92357,0.42625,0
92,5.69565,3.71739,0.522901,0
211,5.21327,4.05687,0.413636,0
317,5.12618,4.32492,0.351385,0
288,5.05903,4.17014,0.37337,0
307,4.92508,4.31596,0.32672,0
279,5.08602,4.31541,0.348132,0
8,10,2.75,0.825,0
169,5.01183,3.94083,0.413223,0
18,6,2.94444,0.675926,0
129,5.62791,3.93023,0.479339,0
91,5.50549,3.71429,0.506986,0
86,5.66279,3.67442,0.527721,0
9,9.11111,2.77778,0.804878,0
92,5.69565,3.71739,0.522901,0
204,5.38725,4.12255,0.420382,0
15,6.86667,2.86667,0.728155,0
146,4.97945,3.78082,0.441541,0
229,4.90393,4.04803,0.378451,0
230,4.83478,3.99565,0.380396,0
8,10,2.75,0.825,0
288,5.05903,4.17014,0.37337,0
327,4.82569,4.28746,0.318758,0
199,5.13568,4.07538,0.401174,0
136,5.09559,3.72794,0.464646,0
94,5.15957,3.6383,0.48866,0
126,5.00794,3.61111,0.478605,0
17,7.76471,3.35294,0.69697,0
209,4.7177,3.90431,0.384381,0
64,5.5,3.51562,0.542614,0
74,5.52703,3.59459,0.530562,0
6,11.8333,3,0.830986,0
49,6.16327,3.5102,0.592715,0
307,5.18241,4.34853,0.353865,0
211,4.83412,3.90995,0.398039,0
70,4.87143,3.3,0.527859,0
95,5.18947,3.57895,0.503043,0
102,5.27451,3.77451,0.473978,0
20,7.35,3.05,0.721088,0
65,5.44615,3.47692,0.545198,0
200,5.06,4.08,0.391304,0
119,5.12605,3.63866,0.485246,0
42,5.78571,3.2381,0.613169,0
17,8.05882,3.17647,0.729927,0
64,5.53125,3.64062,0.522599,0
10,8.1,3.3,0.716049,0
30,6.6,3.23333,0.661616,0
8,9.75,2.75,0.820513,0
295,5.08475,4.16271,0.378,0
19,7.63158,3.15789,0.717241,0
132,5.31818,3.96212,0.44302,0
65,5.35385,3.44615,0.543103,0
211,4.83412,3.90995,0.398039,0
185,4.75676,3.82703,0.405682,0
146,5.39726,4.03425,0.437817,0
33,4.63636,3.0303,0.562092,0
65,5.44615,3.47692,0.545198,0
117,5.11111,3.75214,0.461538,0
78,5.4359,3.42308,0.554245,0
151,5.13907,3.86093,0.443299,0
219,5.21918,4.14155,0.398075,0
63,5.96825,3.57143,0.569149,0
54,5.7963,3.37037,0.591054,0
384,5.1276,4.46615,0.324022,0
8,10.125,2.75,0.82716,0
253,5.08696,4.23715,0.363636,0
222,5.05856,4.15766,0.375779,0
203,5.0936,4.0197,0.407157,0
135,5.40741,3.94815,0.454795,0
247,4.86235,3.98381,0.386345,0
231,5.11688,4.16883,0.380711,0
158,5.15823,3.9557,0.426994,0
16,8,3,0.75,0
103,5.1165,3.57282,0.497154,0
77,5.68831,3.67532,0.52968,0
129,4.71318,3.63566,0.440789,0
208,4.68269,3.97115,0.365503,0
88,5.54545,3.875,0.481557,0
104,5.17308,3.51923,0.513011,0
81,5.08642,3.50617,0.507282,0
88,5.54545,3.875,0.481557,0
75,5.64,3.64,0.531915,0
58,5.84483,3.60345,0.554572,0
30,6.63333,3.13333,0.678392,0
394,4.79188,4.13452,0.345869,0
8,10,2.75,0.825,0
265,5.00755,4.12453,0.376036,0
322,5.0528,4.42857,0.321451,0
77,5.68831,3.67532,0.52968,0
129,4.5969,3.54264,0.44688,0
790,5.20506,5.08228,0.21571,0
45,6.24444,3.53333,0.594306,0
185,5.48649,4.2,0.416749,0
208,4.88462,3.95192,0.395669,0
120,4.775,3.69167,0.4363,0
144,5.11111,3.8125,0.449728,0
41,6.34146,3.26829,0.642308,0
118,5.32203,3.65254,0.501592,0
134,5.57463,4.0597,0.451138,0
65,5.81538,3.55385,0.560847,0
41,6.21951,3.5122,0.596078,0
75,5.36,3.54667,0.524876,0
387,4.83979,4.33333,0.311265,0
121,4.90909,3.72727,0.444444,0
11,9.63636,2.81818,0.811321,0
57,6,3.4386,0.593567,0
355,5.21408,4.52113,0.324689,0
86,4.80233,3.44186,0.491525,0
74,5.91892,3.71622,0.541096,0
113,5.60177,3.84956,0.491311,0
8,10,2.75,0.825,0
231,5.02165,4.08658,0.385345,0
55,6.63636,3.38182,0.641096,0
191,4.93194,3.95812,0.400212,0
12,8.08333,3,0.752577,0
270,5.01481,4.32593,0.33678,0
52,5.76923,3.48077,0.57,0
40,5.8,3.2,0.62069,0
144,4.58333,3.70833,0.409091,0
53,4.9434,3.24528,0.545802,0
204,4.4951,3.76961,0.38386,0
161,5.1677,3.90062,0.438702,0
130,5.16923,3.73846,0.470238,0
164,4.71341,3.79878,0.40621,0
34,5.97059,3.08824,0.650246,0
15,7.06667,2.93333,0.726415,0
167,5.05389,3.93413,0.419431,0
182,5.20879,3.91758,0.439873,0
223,5.13901,4.20628,0.376091,0
194,4.85567,3.87113,0.408705,0
353,4.93768,4.32861,0.325875,0
407,5.20393,4.59951,0.30831,0
267,4.94757,4.0824,0.376987,0
34,5.97059,3.08824,0.650246,0
75,5.56,3.58667,0.534772,0
261,4.96552,4.16858,0.361883,0
17,9.23529,3.23529,0.757962,0
182,5.20879,3.91758,0.439873,0
120,5.275,3.63333,0.50079,0
139,5.43165,3.89928,0.466225,0
76,6.07895,3.90789,0.521645,0
10,9.7,2.8,0.814433,0
103,5.15534,3.5534,0.504708,0
194,5.1134,4.07216,0.399194,0
263,5.11787,4.32319,0.350669,0
21,6.90476,3.2381,0.675862,0
251,4.69323,3.98406,0.364177,0
213,5.15493,4.0892,0.400729,0
249,4.73896,3.96787,0.373729,0
138,5.2029,3.81884,0.458217,0
289,5.09689,4.36332,0.340122,0
149,5.24832,3.98658,0.430946,0
248,4.89516,4.02823,0.381384,0
7,11.7143,2.71429,0.853659,0
9,10.1111,3,0.802198,0
208,5.05769,4.0625,0.394487,0
15,6.86667,2.86667,0.728155,0
114,5.54386,3.92105,0.473101,0
183,5.11475,4.03825,0.405983,0
45,4.88889,3.17778,0.554545,0
75,5.94667,3.74667,0.538117,0
142,5.11972,3.80282,0.452545,0
110,5.54545,3.93636,0.470492,0
46,6.30435,3.41304,0.617241,0
223,4.9417,3.98655,0.395644,0
94,5.85106,3.71277,0.536364,0
79,5.60759,3.58228,0.539503,0
88,5.79545,3.92045,0.496078,0
274,4.77007,4.01095,0.368783,0
130,5.54615,3.8,0.495146,0
396,5.25253,4.59343,0.315865,0
363,4.74656,4.30854,0.30296,0
88,5.79545,3.92045,0.496078,0
339,4.75811,4.28909,0.308741,0
